id,display_name,subfield_id,subfield_display_name,field_id,field_display_name,domain_id,domain_display_name,description,keywords,works_api_url,wikipedia_id,works_count,cited_by_count,updated_date
11434,Electrochemical Detection of Heavy Metal Ions,1603,Electrochemistry,16,Chemistry,3,Physical Sciences,"This cluster of papers focuses on the electrochemical detection of heavy metal ions using various techniques such as anodic stripping voltammetry, bismuth-coated electrodes, and graphene-based sensors. It also explores the use of scanning electrochemical microscopy for nanoscale imaging and the development of sensors for sensitive detection of heavy metal ions in water.",Electrochemical; Detection; Heavy Metal Ions; Bismuth-Coated Electrodes; Anodic Stripping Voltammetry; Nanoparticle Collisions; Graphene-Based Sensors; Scanning Electrochemical Microscopy; Nanoscale Imaging; Sensor Development,works?filter=topics.id:T11434,Electrochemical_analysis,152242,2871594,2024-02-26T04:52:57.041088
10025,Holographic Derivation of Field Theories and Gravity,3106,Nuclear and High Energy Physics,31,Physics and Astronomy,3,Physical Sciences,"This cluster of papers focuses on the holographic derivation of field theories and gravity, particularly in the context of string theory, quantum entanglement, black holes, AdS/CFT correspondence, supergravity, and conformal symmetry. It explores various aspects such as viscosity, entropy, enthalpy, and the thermodynamics of black holes in the holographic context.",Holographic; Field Theories; Gravity; String Theory; Quantum Entanglement; Black Holes; AdS/CFT Correspondence; Supergravity; Conformal Symmetry; Quantum Gravity,works?filter=topics.id:T10025,Holographic_principle,125485,2833714,2024-02-26T04:50:50.239477
10427,Neural Mechanisms of Visual Perception and Processing,2805,Cognitive Neuroscience,28,Neuroscience,1,Life Sciences,"This cluster of papers explores the neural mechanisms underlying visual perception, including topics such as perceptual learning, cortical connectivity, sensory integration, retinotopic mapping, motion processing, binocular vision, neuronal adaptation, and psychophysical function.",Visual Perception; Neural Processing; Perceptual Learning; Cortical Connectivity; Sensory Integration; Retinotopic Mapping; Motion Processing; Binocular Vision; Neuronal Adaptation; Psychophysical Function,works?filter=topics.id:T10427,Visual_perception,97563,2832031,2024-02-26T04:50:11.347026
10075,Atmospheric Aerosols and their Impacts,1902,Atmospheric Science,19,Earth and Planetary Sciences,3,Physical Sciences,"This cluster of papers focuses on the characteristics, sources, impacts, and modeling of atmospheric aerosols, including black carbon and organic aerosols. It explores their role in air quality, climate forcing, haze pollution, and tropospheric chemistry.",Atmospheric Aerosols; Black Carbon; Organic Aerosol; Air Quality; Climate Forcing; Aerosol Formation; Emission Modeling; Chemical Composition; Haze Pollution; Tropospheric Chemistry,works?filter=topics.id:T10075,Atmospheric_aerosol,109025,2828568,2024-02-26T04:49:25.356195
10051,Asthma,2737,Physiology,27,Medicine,4,Health Sciences,"This cluster of papers represents a comprehensive exploration of global trends in asthma research, covering topics such as epidemiology, immunology, genetics, treatment strategies, airway remodeling, and the role of eosinophils and inflammation in asthma pathogenesis.",Asthma; Allergic Diseases; Eosinophils; Inflammation; Immunology; Phenotypes; Genetics; Treatment; Airway Remodeling; Epidemiology,works?filter=topics.id:T10051,Asthma,143118,2823206,2024-02-26T04:49:20.018095
10407,Lipid Rafts and Membrane Dynamics,1312,Molecular Biology,13,"Biochemistry, Genetics and Molecular Biology",1,Life Sciences,"This cluster of papers focuses on the structure, behavior, and functional significance of lipid rafts in cell membranes. It explores the role of membrane lipids, cholesterol, and proteins in organizing lipid rafts, as well as their impact on membrane dynamics and cellular processes.",Lipid Rafts; Membrane Lipids; Cholesterol; Membrane Proteins; Cell Membranes; Bilayer Structure; Membrane Organization; Protein-Lipid Interactions; Biological Membranes; Membrane Curvature,works?filter=topics.id:T10407,Lipid_raft,90101,2822462,2024-02-26T04:52:59.623579
10604,Regulation of RNA Processing and Function,1312,Molecular Biology,13,"Biochemistry, Genetics and Molecular Biology",1,Life Sciences,"This cluster of papers focuses on the regulation of RNA processing and function, including topics such as alternative splicing, RNA-binding proteins, phase separation, mRNA decay, stress granules, transcriptome analysis, exon junctions, polyadenylation, nonsense-mediated decay, and RNA phase transitions.",Alternative Splicing; RNA-Binding Proteins; Phase Separation; mRNA Decay; Stress Granules; Transcriptome; Exon Junctions; Polyadenylation; Nonsense-Mediated Decay; RNA Phase Transitions,works?filter=topics.id:T10604,RNA_splicing,71970,2772256,2024-02-26T04:56:02.555068
10032,Marine Biogeochemistry and Ecosystem Dynamics,1910,Oceanography,19,Earth and Planetary Sciences,3,Physical Sciences,"This cluster of papers focuses on the complex interactions between marine biogeochemistry, ecosystem dynamics, and environmental factors such as eutrophication, harmful algal blooms, and climate change. It explores the role of dissolved organic matter, nutrient limitation, and phytoplankton in the oceanic carbon cycle and highlights the impact of global warming on biological productivity and oxygen levels in the oceans.",Dissolved Organic Matter; Eutrophication; Harmful Algal Blooms; Oceanic Carbon Cycle; Phytoplankton; Global Warming; Nutrient Limitation; Biological Productivity; Oceanic Oxygen Levels; Climate Change,works?filter=topics.id:T10032,Marine_biogeochemistry,86411,2764161,2024-02-26T04:53:50.886194
10085,Pathophysiology of Parkinson's Disease,2728,Neurology,27,Medicine,4,Health Sciences,"This cluster of papers explores the pathophysiology, clinical features, diagnosis, genetic risk factors, and management of Parkinson's disease. It delves into the role of a-synuclein, neurodegeneration, dopaminergic neurons, oxidative stress, and mitochondrial dysfunction in the development and progression of the disease. Additionally, it discusses the non-motor symptoms and Lewy body pathology associated with Parkinson's disease.",Parkinson's Disease; a-Synuclein; Neurodegeneration; Dopaminergic Neurons; Genetic Risk Factors; Oxidative Stress; Diagnostic Criteria; Lewy Body Pathology; Mitochondrial Dysfunction; Non-motor Symptoms,works?filter=topics.id:T10085,Parkinson%27s_disease,89682,2755066,2024-02-26T04:56:36.315791
10371,Innate Immune Recognition and Signaling Pathways,2403,Immunology,24,Immunology and Microbiology,1,Life Sciences,"This cluster of papers focuses on the recognition and signaling pathways of innate immunity, particularly through Toll-like receptors and pattern recognition receptors. It explores the role of these receptors in pathogen recognition, inflammation, antiviral responses, and the regulation of adaptive immunity. The cluster also delves into the molecular mechanisms and mediators involved in innate immune responses.",Toll-like Receptors; Pattern Recognition Receptors; Inflammation; Innate Antiviral Responses; Cytokine-Mediated Link; Pathogen Recognition; NOD-Like Receptors; Endotoxin Hyporesponsiveness; DAMPs; Adaptive Immunity Regulation,works?filter=topics.id:T10371,Innate_immune_system,84139,2732195,2024-02-26T04:53:21.645448
10004,Soil Carbon Dynamics and Nutrient Cycling in Ecosystems,1111,Soil Science,11,Agricultural and Biological Sciences,1,Life Sciences,"This cluster of papers explores the dynamics of soil carbon, nitrogen cycling, and microbial communities in various ecosystems. It investigates topics such as soil carbon sequestration, biochar application, nutrient limitation, and the impact of climate change on soil fertility and ecosystem functioning. The research also delves into the interactions between soil microbial communities and plant diversity, with a focus on understanding global biogeochemical cycles.",Soil Carbon Sequestration; Nitrogen Cycle; Microbial Communities; Climate Change; Biochar Application; Ecosystem Functioning; Soil Fertility; Organic Matter Dynamics; Nutrient Limitation; Global Biogeochemical Cycles,works?filter=topics.id:T10004,Soil_carbon_dynamics,94944,2720569,2024-02-26T04:57:59.660021
10179,Materials for Electrochemical Supercapacitors,2504,"Electronic, Optical and Magnetic Materials",25,Materials Science,3,Physical Sciences,"This cluster of papers focuses on the materials and technologies for electrochemical supercapacitors, including graphene-based materials, carbon-based electrodes, pseudocapacitive materials, and flexible energy storage devices. It explores the use of nanomaterials and metal-organic frameworks for high-performance energy storage applications.",Graphene; Carbon-Based Materials; Electrochemical Capacitors; Pseudocapacitive Materials; Energy Storage; Nanomaterials; Flexible Supercapacitors; Metal-Organic Frameworks; High-Performance Electrodes; Hybrid Energy Storage,works?filter=topics.id:T10179,Supercapacitor,74666,2707458,2024-02-26T04:58:49.868891
10351,Epidemiology and Management of NAFLD,2713,Epidemiology,27,Medicine,4,Health Sciences,"This cluster of papers focuses on the epidemiology, diagnosis, management, and pathogenesis of Nonalcoholic Fatty Liver Disease (NAFLD). It covers topics such as liver fibrosis, insulin resistance, hepatic steatosis, metabolic syndrome, nonalcoholic steatohepatitis (NASH), and non-invasive assessment methods. The papers also discuss the association of NAFLD with hepatocellular carcinoma and its impact on public health.",NAFLD; NASH; Liver Fibrosis; Insulin Resistance; Hepatic Steatosis; Liver Biopsy; Metabolic Syndrome; Fatty Liver; Hepatocellular Carcinoma; Non-invasive Assessment,works?filter=topics.id:T10351,Non-alcoholic_fatty_liver_disease,221818,2694921,2024-02-26T04:48:06.994629
10839,Pancreatic Islet Dysfunction and Regeneration,2746,Surgery,27,Medicine,4,Health Sciences,"This cluster of papers focuses on the dysfunction and regeneration of pancreatic islets, particularly related to ß-cell deficit, insulin secretion, diabetes mellitus, islet transplantation, glucose homeostasis, stem cell differentiation, oxidative stress, and pancreas development. The research covers various aspects of pancreatic islet biology and potential therapeutic approaches for addressing islet dysfunction in diabetes.",Pancreatic Islets; ß-Cell Dysfunction; Insulin Secretion; Diabetes Mellitus; Islet Transplantation; Glucose Homeostasis; Stem Cell Differentiation; Oxidative Stress; Pancreas Development; Endocrine Cell Lineages,works?filter=topics.id:T10839,Pancreatic_islets,111124,2671477,2024-02-26T04:53:51.015701
